Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0041604	539	161	171	820	282	299	271	252	244	419	395	366	324.36	256	393	1.535	0.619	4.053	5.05625339410786e-05	0.00118127702352499	0	0.0234	0.0133	0.0133	TRUE	0.042
FBgn0001091	5416	2367	2541	8292	4353	5139	2724	3702	3621	4234	6094	6290	4444.35	3349	5539	1.654	0.726	4.044	5.25323058244358e-05	0.00122412489386244	0.0337	0.013	0.023	0.023	TRUE	0.5218
FBgn0037678	27	16	9	76	52	51	14	25	13	39	73	62	37.58	17	58	3.446	1.785	4.038	5.39262299285239e-05	0.00125336789045214	0.0839	0.1091	0.0995	0.0995	TRUE	0.3308
FBgn0031268	164	67	57	350	106	135	82	105	81	179	148	165	126.81	89	164	1.861	0.896	4.036	5.43601263118165e-05	0.0012602046762981	0.0052	0.0409	0.0263	0.0263	TRUE	0.1688
FBgn0000565	1010	306	397	1314	603	760	508	479	566	671	844	930	666.3	518	815	1.571	0.652	4.03	5.57079210655847e-05	0.00128156640859552	0.0164	0.0177	0.0171	0.0171	TRUE	0.3015
FBgn0027836	4794	1844	2027	6591	3242	3769	2411	2884	2889	3366	4539	4613	3450.31	2728	4173	1.53	0.613	4.019	5.83992859830449e-05	0.0013366618299368	0.0187	0.0132	0.0164	0.0164	TRUE	0.3526
FBgn0032820	532	176	202	773	296	353	268	275	288	395	414	432	345.32	277	414	1.495	0.58	4.013	6.00417073768683e-05	0.00136731342708232	0	0.0227	0.0118	0.0118	TRUE	0.0212
FBgn0005660	371	158	152	609	275	310	187	247	217	311	385	379	287.63	217	358	1.662	0.733	4.003	6.2425522366026e-05	0.00141801854079804	0.0142	0.0248	0.0201	0.0201	TRUE	0.1957
FBgn0029506	19265	5855	7098	31269	9045	10279	9690	9158	10116	15968	12662	12581	11695.9	9655	13737	1.423	0.509	4.002	6.28083421212255e-05	0.00142312972173169	0.011	0.0125	0.0116	0.0116	TRUE	0.2477
FBgn0033926	22991	6962	6569	27528	10708	11891	11565	10889	9362	14058	14990	14554	12569.64	10605	14534	1.37	0.454	3.996	6.44468490641688e-05	0.00144572558423053	0.0061	0.0125	0.0092	0.0092	TRUE	0.1283
FBgn0261258	4250	1251	1152	5790	1874	2203	2138	1957	1642	2957	2623	2696	2335.47	1912	2759	1.442	0.528	3.996	6.44458137767658e-05	0.00144572558423053	0.01	0.0137	0.0121	0.0121	TRUE	0.1831
FBgn0261563	2756	1209	1064	4451	1827	1863	1386	1891	1516	2273	2558	2280	1984.09	1598	2370	1.486	0.571	3.987	6.69952690892076e-05	0.00149176132505302	0.015	0.014	0.0142	0.0142	TRUE	0.3057
FBgn0032078	7761	2687	2954	9872	4058	4701	3904	4203	4210	5041	5681	5754	4798.75	4106	5492	1.338	0.42	3.979	6.92509614787399e-05	0.00153819007540708	0.0031	0.0129	0.0078	0.0078	TRUE	0.0639
FBgn0259734	480	185	157	751	272	331	241	289	224	384	381	405	320.66	251	390	1.555	0.637	3.973	7.09382837448755e-05	0.00156411110711806	0.0019	0.0235	0.015	0.015	TRUE	0.1643
FBgn0032105	964	333	392	1374	559	613	485	521	559	702	783	750	633.15	522	745	1.431	0.517	3.96	7.4895643398791e-05	0.00164333068654573	0.003	0.0179	0.0105	0.0105	TRUE	0.0504
FBgn0038815	263	90	90	468	157	167	132	141	128	239	220	204	177.42	134	221	1.662	0.733	3.949	7.85296332451577e-05	0.00171058027199235	0	0.0327	0.0184	0.0184	TRUE	0.0648
FBgn0050185	789	224	275	1054	401	449	397	350	392	538	561	550	464.72	380	550	1.441	0.527	3.932	8.43631949577033e-05	0.00182442995714285	0	0.02	0.0106	0.0106	TRUE	0.047
FBgn0033438	2319	786	720	3109	1084	1309	1166	1229	1026	1588	1518	1602	1354.89	1140	1569	1.376	0.46	3.92	8.87062491471767e-05	0.00190012578339487	0.0034	0.0149	0.0091	0.0091	TRUE	0.0879
FBgn0259246	539	248	226	906	437	439	271	388	322	463	612	537	432.14	327	537	1.65	0.723	3.917	8.96908627879919e-05	0.00191666398251685	0.0234	0.0206	0.0218	0.0218	TRUE	0.2053
FBgn0032436	13	6	4	62	31	18	7	9	6	32	43	22	19.79	7	32	4.566	2.191	3.902	9.54948024655331e-05	0.00202153081839009	0	0.1963	0.1376	0.1376	TRUE	0.0829
FBgn0028434	125	25	50	236	83	104	63	39	71	121	116	127	89.54	58	121	2.076	1.054	3.886	0.000101738201488563	0.00213366302563689	0.0017	0.0529	0.0394	0.0394	TRUE	0.4809
FBgn0052939	210	70	89	776	81	350	106	109	127	396	113	428	213.34	114	312	2.757	1.463	3.887	0.00010155447279421	0.00213366302563689	0.2197	0.0293	0.0954	0.0954	TRUE	3.2467
FBgn0031769	2285	765	822	2956	1140	1253	1149	1197	1171	1510	1596	1534	1359.41	1172	1547	1.319	0.4	3.881	0.00010416257414167	0.0021794387322728	0	0.0149	0.0068	0.0068	TRUE	0.0092
FBgn0024177	681	175	268	1093	385	384	343	274	382	558	539	470	427.56	333	522	1.568	0.649	3.877	0.000105669614669897	0.00220585320623409	0.0138	0.0207	0.0175	0.0175	TRUE	0.24
FBgn0011592	856	265	275	1271	430	445	431	414	392	649	602	545	505.44	412	599	1.452	0.538	3.852	0.000117101411633788	0.00242460948242367	0.0039	0.0194	0.0118	0.0118	TRUE	0.0725
FBgn0029975	4492	1440	1886	6160	2417	2667	2260	2252	2688	3146	3384	3264	2832.21	2400	3265	1.361	0.444	3.832	0.000127093710804766	0.00259893669849745	0.0055	0.0135	0.0093	0.0093	TRUE	0.1316
FBgn0003886	465	211	236	772	413	546	234	330	336	394	578	668	423.49	300	547	1.828	0.87	3.831	0.000127578487418437	0.00260294751027029	0.0539	0.0208	0.0343	0.0343	TRUE	0.3329
FBgn0031489	1615	612	703	2417	949	1079	812	957	1002	1234	1329	1321	1109.16	924	1295	1.405	0.491	3.828	0.00012935784975746	0.00261558091729322	0.0061	0.0155	0.0108	0.0108	TRUE	0.1441
FBgn0027843	1269	368	515	1801	647	773	638	576	734	920	906	946	786.57	649	924	1.423	0.509	3.822	0.00013238289892706	0.00266479683599157	0.0046	0.0168	0.0113	0.0113	TRUE	0.1417
FBgn0051460	377	98	149	673	203	233	190	153	212	344	284	285	244.72	185	304	1.647	0.72	3.804	0.000142273844933738	0.00284484597253315	0.0127	0.0271	0.0211	0.0211	TRUE	0.1996
FBgn0029664	1026	329	381	1522	481	608	516	515	543	777	673	744	628.07	525	731	1.399	0.484	3.786	0.000153385317381963	0.00302675884496836	0.002	0.018	0.01	0.01	TRUE	0.0549
FBgn0261444	1210	456	370	1663	680	746	609	713	527	849	952	913	760.57	616	905	1.468	0.553	3.781	0.000156336054653744	0.00307825008923028	0.0101	0.017	0.0139	0.0139	TRUE	0.2033
FBgn0051116	257	88	100	428	159	173	129	138	143	219	223	212	177.05	137	218	1.603	0.681	3.773	0.00016153030713282	0.00317359544602129	0	0.0328	0.0171	0.0171	TRUE	0.0294
FBgn0026179	795	274	244	1045	466	464	400	429	348	534	652	568	488.35	392	585	1.486	0.572	3.749	0.000177368058705132	0.00343241449228085	0.0077	0.0196	0.0144	0.0144	TRUE	0.1163
FBgn0037213	852	324	285	1204	451	593	429	507	406	615	631	726	552.25	447	657	1.472	0.558	3.747	0.00017863762449013	0.0034422096103675	0.0083	0.0188	0.0139	0.0139	TRUE	0.143
FBgn0001206	1027	322	356	1302	522	582	517	504	507	665	731	712	605.93	509	703	1.376	0.46	3.73	0.000191323440455512	0.0036554126822623	0	0.0182	0.0091	0.0091	TRUE	0.0286
FBgn0250867	1028	231	284	1948	468	496	517	361	405	995	655	607	590.03	428	752	1.756	0.813	3.73	0.000191120036641836	0.0036554126822623	0.0544	0.0184	0.0322	0.0322	TRUE	0.9716
FBgn0035173	789	312	263	1187	440	500	397	488	375	606	616	612	515.63	420	611	1.461	0.547	3.727	0.00019391454782157	0.0036892856376686	0.0053	0.0192	0.0133	0.0133	TRUE	0.2101
FBgn0036560	18	4	5	74	14	32	9	6	7	38	20	39	19.83	7	32	4.198	2.07	3.701	0.000214532856908111	0.00404624187610484	0	0.1959	0.142	0.142	TRUE	0.6295
FBgn0265140	9365	3136	3029	11362	4394	4965	4711	4905	4317	5802	6151	6077	5327.15	4644	6010	1.294	0.372	3.701	0.0002149201440069	0.00404624187610484	0.0023	0.0129	0.0071	0.0071	TRUE	0.0456
FBgn0026150	1539	546	606	2119	810	917	774	854	864	1082	1134	1122	971.7	831	1113	1.343	0.425	3.699	0.000216195654327731	0.00405345973343047	0.0015	0.0159	0.0084	0.0084	TRUE	0.0466
FBgn0031245	288	93	128	496	174	206	145	145	182	253	244	252	203.63	157	250	1.595	0.674	3.698	0.000217360174974399	0.00405828997498784	0.0015	0.0301	0.0184	0.0184	TRUE	0.1782
FBgn0035710	20	3	5	61	22	25	10	5	7	31	31	31	19.07	7	31	3.951	1.982	3.674	0.000238620214175126	0.00442773064080512	0	0.2032	0.1266	0.1266	TRUE	0.604
FBgn0030305	816	259	328	1175	491	463	410	405	467	600	687	567	522.85	427	618	1.445	0.531	3.672	0.000240743666016536	0.00444882454946132	0.0054	0.0192	0.0129	0.0129	TRUE	0.1061
FBgn0263118	679	200	212	928	317	374	342	313	302	474	444	458	388.66	319	459	1.433	0.519	3.662	0.000249848339825085	0.0045982292419237	0	0.0216	0.0116	0.0116	TRUE	0.0521
FBgn0013997	3140	1141	1081	4552	1644	1645	1579	1785	1541	2325	2301	2013	1924.02	1635	2213	1.355	0.439	3.656	0.000256001102005687	0.00468279500585656	0.0055	0.0141	0.0098	0.0098	TRUE	0.0747
FBgn0051219	2643	988	1190	4944	1440	1673	1329	1545	1696	2525	2016	2048	1859.84	1523	2196	1.446	0.532	3.656	0.000255764552991401	0.00468279500585656	0.0149	0.0141	0.0146	0.0146	TRUE	0.2115
FBgn0038545	127	26	41	278	70	85	64	41	58	142	98	104	84.5	54	115	2.094	1.066	3.654	0.000258005074472339	0.00470038335675061	0.0345	0.0553	0.047	0.047	TRUE	0.508
FBgn0034029	855	256	322	1280	404	491	430	400	459	654	566	601	518.26	430	607	1.415	0.501	3.64	0.00027305537824183	0.00494460522286109	0.003	0.0192	0.0115	0.0115	TRUE	0.058
FBgn0016032	578	247	283	1020	415	437	291	386	403	521	581	535	452.85	360	546	1.526	0.61	3.623	0.000291768466606692	0.00524137058139273	0.015	0.0202	0.0179	0.0179	TRUE	0.3739
FBgn0010786	6153	2387	2546	8308	3718	4113	3095	3733	3628	4243	5205	5034	4156.44	3485	4827	1.385	0.47	3.615	0.000300765516789048	0.00537363218898102	0.0101	0.0131	0.0119	0.0119	TRUE	0.1385
FBgn0085354	226	62	98	350	142	185	114	97	140	179	199	226	159.05	117	201	1.717	0.78	3.608	0.000308234534433736	0.00547176974709337	0.013	0.0351	0.0264	0.0264	TRUE	0.241
FBgn0035113	190	61	65	292	117	134	96	95	93	149	164	164	126.76	95	159	1.673	0.743	3.597	0.000321304836492754	0.00565923245213214	0	0.0409	0.0218	0.0218	TRUE	0.0379
FBgn0038804	172	50	61	256	115	124	87	78	87	131	161	152	115.86	84	148	1.743	0.801	3.597	0.000321304264728998	0.00565923245213214	0	0.0436	0.0258	0.0258	TRUE	0.1299
FBgn0033268	111	40	52	202	86	119	56	63	74	103	120	146	93.62	64	123	1.928	0.947	3.589	0.000332421244537809	0.00583224666000382	0.0192	0.0511	0.0374	0.0374	TRUE	0.1878
FBgn0001197	6324	1826	2250	7716	2814	3248	3181	2856	3207	3940	3939	3976	3516.46	3081	3952	1.282	0.358	3.587	0.000334966173930992	0.00586548535244599	0.0016	0.0132	0.0069	0.0069	TRUE	0.0484
FBgn0036764	5141	2010	2446	7871	3137	3667	2586	3144	3486	4019	4392	4488	3685.84	3072	4300	1.401	0.486	3.585	0.000337137897878938	0.00589207279665167	0.0122	0.0132	0.013	0.013	TRUE	0.2382
FBgn0263093	548	182	157	765	288	306	276	285	224	391	403	375	325.41	262	390	1.486	0.571	3.583	0.000340162808305598	0.00593343946866514	0.0023	0.0234	0.0149	0.0149	TRUE	0.1573
FBgn0021795	3442	1200	1489	4663	1930	2224	1731	1877	2122	2381	2702	2722	2255.92	1910	2602	1.363	0.447	3.577	0.000347251663636429	0.00603374856006419	0.0074	0.0138	0.0107	0.0107	TRUE	0.1135
FBgn0040070	6576	1943	2525	8463	3042	3559	3308	3039	3599	4322	4259	4356	3813.63	3315	4312	1.301	0.379	3.577	0.000347107530493997	0.00603374856006419	0.0032	0.0131	0.0078	0.0078	TRUE	0.0663
FBgn0032026	4132	1540	1590	5722	2145	2332	2078	2409	2266	2922	3003	2854	2588.71	2251	2926	1.302	0.381	3.574	0.000351078430125806	0.00607422968114125	0.0024	0.0136	0.0077	0.0077	TRUE	0.0568
FBgn0040308	1268	369	470	1770	593	683	638	577	670	904	830	836	742.46	628	857	1.364	0.448	3.574	0.000352117600796365	0.00607422968114125	0.0019	0.0171	0.0098	0.0098	TRUE	0.0536
FBgn0086357	7333	2671	3166	9928	4137	4837	3689	4178	4512	5070	5791	5920	4860	4126	5594	1.356	0.44	3.574	0.000351648837491175	0.00607422968114125	0.0081	0.0129	0.0107	0.0107	TRUE	0.1069
FBgn0261989	11	6	3	74	17	17	6	9	4	38	24	21	16.93	6	28	4.507	2.172	3.573	0.000352275684546116	0.00607422968114125	0	0.2273	0.1639	0.1639	TRUE	0.9673
FBgn0034793	742	259	360	1165	446	603	373	405	513	595	624	738	541.46	430	652	1.52	0.604	3.564	0.000364649916648038	0.00627559722964124	0.0183	0.0189	0.0186	0.0186	TRUE	0.3165
FBgn0265274	69	17	26	140	50	59	35	27	37	71	70	72	52.01	33	71	2.152	1.106	3.545	0.00039201003072971	0.00669535313848584	0	0.0822	0.0468	0.0468	TRUE	0.1208
FBgn0036688	491	186	237	730	371	423	247	291	338	373	519	518	380.93	292	470	1.612	0.689	3.526	0.000421279705857731	0.00716811393853777	0.028	0.0217	0.0245	0.0245	TRUE	0.4109
FBgn0036641	299	117	151	554	201	242	150	183	215	283	281	296	234.85	183	287	1.587	0.666	3.52	0.00043144758255458	0.00728613164696106	0.0121	0.0277	0.021	0.021	TRUE	0.3263
FBgn0030456	1108	391	408	1455	581	654	557	612	581	743	813	800	684.53	583	785	1.347	0.43	3.498	0.000468917141366577	0.00784544486241891	0	0.0175	0.0093	0.0093	TRUE	0.029
FBgn0259741	34	13	12	102	35	32	17	20	17	52	49	39	32.46	18	47	2.614	1.386	3.496	0.000472813520110339	0.00788201239995677	0	0.1244	0.0731	0.0731	TRUE	0.1448
FBgn0003884	50760	22632	26047	77186	40297	45990	25533	35398	37121	39416	56412	56291	41695.25	32684	50706	1.551	0.634	3.493	0.000478429363278296	0.00794562798903071	0.0369	0.0123	0.0237	0.0237	TRUE	0.4649
FBgn0031738	2056	646	608	2847	916	1023	1034	1010	866	1454	1282	1252	1149.9	970	1329	1.37	0.454	3.492	0.000480195837054045	0.00796030525469371	0.0064	0.0154	0.0112	0.0112	TRUE	0.1016
FBgn0032956	5390	1339	1409	8654	2312	2382	2711	2094	2008	4419	3237	2916	2897.5	2271	3524	1.551	0.633	3.486	0.000490113117945981	0.00810626369779172	0.039	0.0134	0.0234	0.0234	TRUE	0.6063
FBgn0262081	13238	4792	4428	16807	6630	7132	6659	7495	6311	8583	9281	8730	7843.01	6822	8865	1.3	0.378	3.486	0.000490798400864302	0.00810626369779172	0.0047	0.0126	0.0083	0.0083	TRUE	0.09
FBgn0037028	562	141	188	782	244	362	283	221	268	399	342	443	325.86	257	395	1.527	0.611	3.483	0.000495315332094697	0.00815224204889923	0.0123	0.0234	0.0187	0.0187	TRUE	0.1544
FBgn0038261	22	15	9	68	40	39	11	23	13	35	56	48	30.97	16	46	3.024	1.596	3.481	0.000500352651820173	0.008218907493833	0.0634	0.1298	0.1048	0.1048	TRUE	0.3895
FBgn0030662	1290	513	516	1754	787	923	649	802	735	896	1102	1130	885.63	729	1043	1.432	0.518	3.477	0.00050764745813632	0.00831910619587648	0.0129	0.0163	0.0147	0.0147	TRUE	0.1905
FBgn0037607	7519	3023	3381	10166	5190	5956	3782	4728	4818	5191	7266	7290	5512.63	4443	6582	1.482	0.567	3.476	0.000509220073200689	0.00831910619587648	0.0248	0.0128	0.019	0.019	TRUE	0.42
FBgn0023477	2535	1012	1177	3644	1647	1936	1275	1583	1677	1861	2306	2370	1845.26	1512	2179	1.443	0.529	3.473	0.000514849541414396	0.00838070968316791	0.0169	0.0142	0.0161	0.0161	TRUE	0.235
FBgn0250906	3546	1565	1768	5504	2582	2991	1784	2448	2520	2811	3615	3661	2806.22	2251	3362	1.495	0.58	3.465	0.000531190099266755	0.00860012982978025	0.0258	0.0135	0.0198	0.0198	TRUE	0.4081
FBgn0034259	1554	484	608	2083	725	930	782	757	866	1064	1015	1138	937.02	802	1072	1.339	0.421	3.462	0.000535502302780031	0.00865440818363857	0.0026	0.0161	0.0094	0.0094	TRUE	0.0559
FBgn0037240	3382	973	937	4542	1416	1637	1701	1522	1335	2319	1982	2004	1810.63	1519	2102	1.382	0.467	3.457	0.000546472799341837	0.00880016375797265	0.0104	0.0142	0.0125	0.0125	TRUE	0.1372
FBgn0261109	441	200	226	799	334	366	222	313	322	408	468	448	363.38	286	441	1.558	0.64	3.454	0.000551701124266743	0.00885595671725773	0.0207	0.0222	0.0216	0.0216	TRUE	0.5009
FBgn0264305	1882	734	695	2738	950	1138	947	1148	990	1398	1330	1393	1201.03	1028	1374	1.34	0.422	3.454	0.000551901494244715	0.00885595671725773	0.0044	0.0152	0.0098	0.0098	TRUE	0.1196
FBgn0034249	867	254	360	1138	489	556	436	397	513	581	685	681	548.78	449	649	1.442	0.528	3.451	0.000557575897204721	0.00893111801241949	0.0099	0.0188	0.0148	0.0148	TRUE	0.167
FBgn0063494	2844	797	1007	4007	1231	1448	1431	1247	1435	2046	1723	1772	1609.02	1371	1847	1.348	0.431	3.429	0.00060575891690622	0.00961748928285263	0.0066	0.0144	0.0107	0.0107	TRUE	0.1104
FBgn0034013	2507	954	925	3242	1374	1551	1261	1492	1318	1656	1923	1898	1591.48	1357	1826	1.346	0.429	3.427	0.000609459092168551	0.00965923039222494	0.0063	0.0145	0.0106	0.0106	TRUE	0.0888
FBgn0014163	7491	2304	2288	10429	3061	3797	3768	3604	3261	5326	4285	4647	4148.46	3544	4753	1.341	0.424	3.413	0.000642080323931445	0.0101583865986207	0.0085	0.0131	0.0108	0.0108	TRUE	0.137
FBgn0035539	28	3	5	53	23	39	14	5	7	27	32	48	22.15	9	36	3.749	1.907	3.402	0.000670162182955976	0.0105471598008674	0.1166	0.1766	0.1553	0.1553	TRUE	1.3593
FBgn0002543	1431	636	536	2173	906	954	720	995	764	1110	1268	1168	1004.02	826	1182	1.434	0.52	3.391	0.000697087453059802	0.0109137754369675	0.0167	0.0158	0.0158	0.0158	TRUE	0.3668
FBgn0035091	775	187	255	1101	358	389	390	292	363	562	501	476	430.88	348	513	1.467	0.552	3.383	0.000717850795036314	0.0112126306255352	0.0115	0.0206	0.0166	0.0166	TRUE	0.2074
FBgn0035523	78	10	23	179	65	41	39	16	33	91	91	50	53.37	29	77	2.577	1.366	3.382	0.000718662730268278	0.0112126306255352	0.116	0.0804	0.0926	0.0926	TRUE	0.8441
FBgn0031148	3835	1450	1835	5184	2601	3261	1929	2268	2615	2647	3641	3991	2848.67	2271	3426	1.509	0.594	3.37	0.0007513656559444	0.0115628250602502	0.0316	0.0135	0.022	0.022	TRUE	0.4875
FBgn0031688	42	5	16	116	40	30	21	8	23	59	56	37	33.95	17	51	2.86	1.516	3.362	0.000773730807515717	0.0118463572532712	0.0746	0.1195	0.1061	0.1061	TRUE	0.6944
FBgn0264895	535	137	134	787	228	278	269	214	191	402	319	340	289.28	225	354	1.564	0.645	3.357	0.000789333232780274	0.012064757785106	0.02	0.0248	0.0227	0.0227	TRUE	0.3769
FBgn0039538	148	52	48	219	92	134	74	81	68	112	129	164	104.8	74	135	1.794	0.843	3.355	0.000793405391632574	0.0121064802398351	0.0179	0.0469	0.0344	0.0344	TRUE	0.3332
FBgn0035165	7476	2212	2609	9701	3092	3816	3760	3460	3718	4954	4329	4671	4148.61	3646	4651	1.276	0.351	3.352	0.000803091334268069	0.0122129471373178	0.0029	0.0131	0.0076	0.0076	TRUE	0.0445
FBgn0039651	84	44	35	181	83	81	42	69	50	92	116	99	78.12	54	102	1.948	0.962	3.34	0.000836312912429685	0.0125697830738182	0.0219	0.0588	0.0443	0.0443	TRUE	0.4246
FBgn0085339	1278	377	404	1527	602	648	643	590	576	780	843	793	703.99	603	805	1.33	0.411	3.337	0.000845743787591628	0.0126903784966744	0.0016	0.0174	0.0094	0.0094	TRUE	0.0446
FBgn0051324	1581	573	570	2249	801	839	795	896	812	1148	1121	1027	966.76	834	1099	1.321	0.401	3.336	0.000848890041301002	0.0127164292233429	0.0026	0.016	0.0093	0.0093	TRUE	0.0472
FBgn0039644	1845	618	669	2413	871	967	928	967	953	1232	1219	1184	1080.54	949	1212	1.278	0.354	3.336	0.000850711313589174	0.0127225781524829	0	0.0156	0.0071	0.0071	TRUE	0.0051
FBgn0039178	20	4	4	50	32	17	10	6	6	26	45	21	18.86	7	31	3.869	1.952	3.335	0.00085265364030723	0.0127305141196864	0.0914	0.2053	0.1617	0.1617	TRUE	0.6578
FBgn0000392	1055	324	341	1230	553	576	531	507	486	628	774	705	605.12	508	702	1.376	0.46	3.317	0.000910895791093094	0.0135552116238903	0.0056	0.0182	0.012	0.012	TRUE	0.1091
FBgn0259935	84	32	23	175	61	59	42	50	33	89	85	72	62.01	42	82	1.984	0.989	3.308	0.000939529338397247	0.0138896320879777	0.0024	0.0709	0.0453	0.0453	TRUE	0.1861
FBgn0030433	652	251	323	1075	414	467	328	393	460	549	580	572	480.17	394	567	1.449	0.535	3.303	0.0009561952976733	0.0140898189451272	0.0126	0.0198	0.0165	0.0165	TRUE	0.2812
FBgn0250837	3307	1156	1527	4526	2039	2182	1663	1808	2176	2311	2854	2671	2247.36	1882	2612	1.388	0.473	3.301	0.000962953322258009	0.0141431808796787	0.0148	0.0138	0.0143	0.0143	TRUE	0.2237
FBgn0031816	241	92	109	364	176	203	121	144	155	186	246	248	183.53	140	227	1.623	0.699	3.293	0.000990321117727008	0.0144744178924832	0.0189	0.032	0.0262	0.0262	TRUE	0.318
FBgn0004584	3570	1047	1196	4256	1531	1755	1796	1638	1704	2173	2143	2148	1933.76	1713	2155	1.257	0.33	3.282	0.00103216778339907	0.0149407529224604	7e-04	0.0141	0.0067	0.0067	TRUE	0.023
FBgn0052436	574	252	211	936	362	365	289	394	301	478	507	447	402.51	328	477	1.465	0.551	3.282	0.00103168436014402	0.0149407529224604	0.0125	0.0212	0.0175	0.0175	TRUE	0.3289
FBgn0041629	16928	7608	8741	25469	12968	15013	8515	11899	12457	13006	18154	18376	13734.6	10957	16512	1.507	0.592	3.28	0.0010372231893975	0.0149898697467735	0.0358	0.0124	0.0234	0.0234	TRUE	0.4667
FBgn0000928	933	398	407	1381	619	667	469	622	580	705	867	816	676.67	557	796	1.433	0.519	3.278	0.00104661961198747	0.0151014650574448	0.015	0.0176	0.0164	0.0164	TRUE	0.2458
FBgn0032881	363	102	124	536	165	222	183	160	177	274	231	272	215.88	173	259	1.494	0.579	3.27	0.00107474201670749	0.0154577727379077	0	0.0291	0.0175	0.0175	TRUE	0.089
FBgn0264343	56	8	8	222	29	29	28	13	11	113	41	35	40.26	17	63	3.526	1.818	3.266	0.00108974551993414	0.0156486068451689	0.3175	0.1027	0.1847	0.1847	TRUE	4.9878
FBgn0003888	10254	3923	4180	12590	6391	7461	5158	6136	5957	6429	8947	9132	6959.86	5750	8169	1.421	0.507	3.264	0.00109916264097784	0.0157146757926351	0.021	0.0127	0.0172	0.0172	TRUE	0.4267
FBgn0029970	228	70	70	337	113	151	115	109	100	172	158	185	139.84	108	172	1.582	0.662	3.264	0.00109951077624855	0.0157146757926351	0	0.0382	0.0217	0.0217	TRUE	0.0424
FBgn0033205	2732	920	1144	4061	1359	1504	1374	1439	1630	2074	1902	1841	1710.12	1481	1939	1.312	0.392	3.264	0.00109957423210831	0.0157146757926351	0.0051	0.0143	0.0097	0.0097	TRUE	0.0924
FBgn0020391	326	122	145	504	227	223	164	191	207	257	318	273	234.92	187	283	1.517	0.601	3.262	0.00110539084997043	0.0157728080459388	0.0098	0.0277	0.0197	0.0197	TRUE	0.1581
FBgn0000042	137826	45992	50736	155283	73363	83360	69328	71934	72307	79297	102702	102032	82933.36	71190	94677	1.33	0.411	3.253	0.00114296560694962	0.0162063896909932	0.0101	0.0122	0.0115	0.0115	TRUE	0.2475
FBgn0036272	1480	480	548	1777	755	856	744	751	781	907	1057	1048	881.39	759	1004	1.321	0.402	3.25	0.00115454217822756	0.0163448373049546	0.0036	0.0163	0.0097	0.0097	TRUE	0.0904
FBgn0265413	3676	1488	1874	6197	2219	2639	1849	2327	2671	3165	3106	3230	2724.71	2282	3167	1.39	0.475	3.247	0.00116449617203211	0.0163828806230665	0.016	0.0135	0.015	0.015	TRUE	0.3439
FBgn0052056	1663	676	764	2373	1019	1336	837	1057	1089	1212	1427	1635	1209.37	994	1425	1.435	0.521	3.238	0.00120529873689458	0.0168779254803033	0.0193	0.0152	0.0177	0.0177	TRUE	0.1627
FBgn0285925	625	202	198	839	307	329	314	316	282	428	430	403	362.24	304	420	1.38	0.465	3.235	0.00121737943025561	0.017000891689943	0	0.0222	0.0118	0.0118	TRUE	0.0408
FBgn0034950	143	51	49	245	85	101	72	80	70	125	119	124	98.21	74	123	1.669	0.739	3.228	0.00124535865381497	0.017314989933042	0	0.0493	0.0263	0.0263	TRUE	0.033
FBgn0002567	63	23	26	117	53	63	32	36	37	60	74	77	52.63	35	70	2.021	1.015	3.217	0.00129617404653471	0.0178729320361621	0	0.0814	0.0489	0.0489	TRUE	0.2075
FBgn0261244	2558	822	893	3073	1208	1292	1287	1286	1273	1569	1691	1581	1447.8	1282	1614	1.258	0.331	3.213	0.00131245128418445	0.0180697491309548	0	0.0147	0.0069	0.0069	TRUE	0.0205
FBgn0039788	18	2	8	67	20	19	9	3	11	34	28	23	18.18	8	28	3.546	1.826	3.211	0.00132179389685361	0.0181706362222955	0.0213	0.2126	0.1503	0.1503	TRUE	0.3514
FBgn0051216	2543	853	885	3566	1111	1322	1279	1334	1261	1821	1555	1618	1478.17	1291	1665	1.292	0.369	3.207	0.00134137763575567	0.0183838047404933	0.0035	0.0146	0.0088	0.0088	TRUE	0.0843
FBgn0017577	2199	772	875	2866	1159	1224	1106	1207	1247	1464	1622	1498	1357.47	1187	1528	1.289	0.366	3.204	0.00135529929804097	0.0185464174047549	0.0028	0.0149	0.0086	0.0086	TRUE	0.0458
FBgn0030344	2473	825	869	3185	1107	1269	1244	1290	1238	1626	1550	1553	1417.03	1257	1576	1.255	0.328	3.203	0.00135930204339267	0.0185730088292653	0	0.0148	0.0068	0.0068	TRUE	0.0098
FBgn0037896	107	41	35	188	69	85	54	64	50	96	97	104	77.41	56	99	1.776	0.829	3.201	0.00137070743511249	0.0187005138424273	0	0.0592	0.0335	0.0335	TRUE	0.0972
FBgn0025641	1174	491	457	1563	771	834	591	768	651	798	1079	1021	818.02	670	966	1.443	0.529	3.198	0.0013828089084392	0.0188371159158681	0.019	0.0166	0.0183	0.0183	TRUE	0.2889
